0	0	0.000000
1	2.26757e-05	0.000000
2	4.53515e-05	0.000000
3	6.80272e-05	0.000000
4	9.07029e-05	0.000000
5	0.000113379	0.000000
6	0.000136054	0.000000
7	0.00015873	0.000000
8	0.000181406	0.000000
9	0.000204082	0.000000
10	0.000226757	0.000000
11	0.000249433	0.000000
12	0.000272109	0.000000
13	0.000294785	0.000000
14	0.00031746	0.000000
15	0.000340136	0.000000
16	0.000362812	0.000000
17	0.000385488	0.000000
18	0.000408163	0.000000
19	0.000430839	0.000000
20	0.000453515	0.000000
21	0.00047619	0.000000
22	0.000498866	0.000000
23	0.000521542	0.000000
24	0.000544218	0.000000
25	0.000566893	0.000000
26	0.000589569	0.000000
27	0.000612245	0.000000
28	0.000634921	0.000000
29	0.000657596	0.000000
30	0.000680272	0.000000
31	0.000702948	0.000000
32	0.000725624	0.000000
33	0.000748299	0.000000
34	0.000770975	0.000000
35	0.000793651	0.000000
36	0.000816327	0.000000
37	0.000839002	0.000000
38	0.000861678	0.000000
39	0.000884354	0.000000
40	0.000907029	0.000000
41	0.000929705	0.000000
42	0.000952381	0.000000
43	0.000975057	0.000000
44	0.000997732	0.000000
45	0.00102041	0.000000
46	0.00104308	0.000000
47	0.00106576	0.000000
48	0.00108844	0.000000
49	0.00111111	0.000000
50	0.00113379	0.000000
51	0.00115646	0.000000
52	0.00117914	0.000000
53	0.00120181	0.000000
54	0.00122449	0.000000
55	0.00124717	0.000000
56	0.00126984	0.000000
57	0.00129252	0.000000
58	0.00131519	0.000000
59	0.00133787	0.000000
60	0.00136054	0.000000
61	0.00138322	0.000000
62	0.0014059	0.000000
63	0.00142857	0.000000
64	0.00145125	0.000000
65	0.00147392	0.000000
66	0.0014966	0.000000
67	0.00151927	0.000000
68	0.00154195	0.000000
69	0.00156463	0.000000
70	0.0015873	0.000000
71	0.00160998	0.000000
72	0.00163265	0.000000
73	0.00165533	0.000000
74	0.001678	0.000000
75	0.00170068	0.000000
76	0.00172336	0.000000
77	0.00174603	0.000000
78	0.00176871	0.000000
79	0.00179138	0.000000
80	0.00181406	0.000000
81	0.00183673	0.000000
82	0.00185941	0.000000
83	0.00188209	0.000000
84	0.00190476	0.000000
85	0.00192744	0.000000
86	0.00195011	0.000000
87	0.00197279	0.000000
88	0.00199546	0.000000
89	0.00201814	0.000000
90	0.00204082	0.000000
91	0.00206349	0.000000
92	0.00208617	0.000000
93	0.00210884	0.000000
94	0.00213152	0.000000
95	0.0021542	0.000000
96	0.00217687	0.000000
97	0.00219955	0.000000
98	0.00222222	0.000000
99	0.0022449	0.000000
100	0.00226757	0.000000
101	0.00229025	0.000000
102	0.00231293	0.000000
103	0.0023356	0.000000
104	0.00235828	0.000000
105	0.00238095	0.000000
106	0.00240363	0.000000
107	0.0024263	0.000000
108	0.00244898	0.000000
109	0.00247166	0.000000
110	0.00249433	0.000000
111	0.00251701	0.000000
112	0.00253968	0.000000
113	0.00256236	0.000000
114	0.00258503	0.000000
115	0.00260771	0.000000
116	0.00263039	0.000000
117	0.00265306	0.000000
118	0.00267574	0.000000
119	0.00269841	0.000000
120	0.00272109	0.000000
121	0.00274376	0.000000
122	0.00276644	0.000000
123	0.00278912	0.000000
124	0.00281179	0.000000
125	0.00283447	0.000000
126	0.00285714	0.000000
127	0.00287982	0.000000
128	0.00290249	0.000000
129	0.00292517	0.000000
130	0.00294785	0.000000
131	0.00297052	0.000000
132	0.0029932	0.000000
133	0.00301587	0.000000
134	0.00303855	0.000000
135	0.00306122	0.000000
136	0.0030839	0.000000
137	0.00310658	0.000000
138	0.00312925	0.000000
139	0.00315193	0.000000
140	0.0031746	0.000000
141	0.00319728	0.000000
142	0.00321995	0.000000
143	0.00324263	0.000000
144	0.00326531	0.000000
145	0.00328798	0.000000
146	0.00331066	0.000000
147	0.00333333	0.000000
148	0.00335601	0.000000
149	0.00337868	0.000000
150	0.00340136	0.000000
151	0.00342404	0.000000
152	0.00344671	0.000000
153	0.00346939	0.000000
154	0.00349206	0.000000
155	0.00351474	0.000000
156	0.00353741	0.000000
157	0.00356009	0.000000
158	0.00358277	0.000000
159	0.00360544	0.000000
160	0.00362812	0.000000
161	0.00365079	0.000000
162	0.00367347	0.000000
163	0.00369615	0.000000
164	0.00371882	0.000000
165	0.0037415	0.000000
166	0.00376417	0.000000
167	0.00378685	0.000000
168	0.00380952	0.000000
169	0.0038322	0.000000
170	0.00385488	0.000000
171	0.00387755	0.000000
172	0.00390023	0.000000
173	0.0039229	0.000000
174	0.00394558	0.000000
175	0.00396825	0.000000
176	0.00399093	0.000000
177	0.00401361	0.000000
178	0.00403628	0.000000
179	0.00405896	0.000000
180	0.00408163	0.000000
181	0.00410431	0.000000
182	0.00412698	0.000000
183	0.00414966	0.000000
184	0.00417234	0.000000
185	0.00419501	0.000000
186	0.00421769	0.000000
187	0.00424036	0.000000
188	0.00426304	0.000000
189	0.00428571	0.000000
190	0.00430839	0.000000
191	0.00433107	0.000000
192	0.00435374	0.000000
193	0.00437642	0.000000
194	0.00439909	0.000000
195	0.00442177	0.000000
196	0.00444444	0.000000
197	0.00446712	0.000000
198	0.0044898	0.000000
199	0.00451247	0.000000
200	0.00453515	0.000000
201	0.00455782	0.000000
202	0.0045805	0.000000
203	0.00460317	0.000000
204	0.00462585	0.000000
205	0.00464853	0.000000
206	0.0046712	0.000000
207	0.00469388	0.000000
208	0.00471655	0.000000
209	0.00473923	0.000000
210	0.0047619	0.000000
211	0.00478458	0.000000
212	0.00480726	0.000000
213	0.00482993	0.000000
214	0.00485261	0.000000
